current_retained_speed_mph,required_gain_mph,absolute_target_speed_mph,baseline_group,time_remaining_minutes,wait_scenario_id,p_completed_rerun,p_no_completed_rerun,p_target_given_completed,p_target_unconditional,p_any_gain_given_completed,p_improve_but_short_of_target_given_completed,p_any_loss_given_completed,expected_delta_given_completed_mph,delta_q05_mph,delta_q50_mph,delta_q95_mph,recommendation,policy_hash
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_15MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_15MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_15MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_15MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_30MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_30MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_30MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_30MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_45MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_45MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_45MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,10.0,WAIT_45MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_05MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2068209900000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_05MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2068209900000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_05MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2068209900000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_05MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2068209900000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_15MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2048276500000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_15MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2048276500000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_15MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2048276500000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_15MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2048276500000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_30MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_30MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_30MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_30MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_45MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_45MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_45MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,20.0,WAIT_45MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_05MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2044418900000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_05MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2044418900000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_05MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2044418900000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_05MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2044418900000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_15MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2070644500000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_15MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2070644500000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_15MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2070644500000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_15MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2070644500000026,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_30MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_30MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_30MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_30MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_45MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_45MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_45MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,30.0,WAIT_45MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_05MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2073368600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_05MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2073368600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_05MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2073368600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_05MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2073368600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_15MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2067841600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_15MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2067841600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_15MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2067841600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_15MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2067841600000028,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_30MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2065236200000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_30MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2065236200000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_30MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2065236200000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_30MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2065236200000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_45MIN,0.0,1.0,0.4807453416149068,0.0,0.6720496894409937,0.19130434782608696,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_45MIN,0.0,1.0,0.3167701863354037,0.0,0.6720496894409937,0.35527950310559003,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_45MIN,0.0,1.0,0.1527950310559006,0.0,0.6720496894409937,0.5192546583850932,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,45.0,WAIT_45MIN,0.0,1.0,0.0434782608695652,0.0,0.6720496894409937,0.6285714285714286,0.3279503105590062,,,,,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_05MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2042829500000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_05MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2042829500000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_05MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2042829500000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_05MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2042829500000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_15MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2104882300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_15MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2104882300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_15MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2104882300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_15MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2104882300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_30MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2044402300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_30MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2044402300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_30MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2044402300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_30MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2044402300000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.1,231.1,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_45MIN,1.0,0.0,0.4807453416149068,0.4807453416149068,0.6720496894409937,0.19130434782608696,0.3279503105590062,0.2053161400000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.25,231.25,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_45MIN,1.0,0.0,0.3167701863354037,0.3167701863354037,0.6720496894409937,0.35527950310559003,0.3279503105590062,0.2053161400000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,0.5,231.5,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_45MIN,1.0,0.0,0.1527950310559006,0.1527950310559006,0.6720496894409937,0.5192546583850932,0.3279503105590062,0.2053161400000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
231.0,1.0,232.0,AT_OR_ABOVE_BASELINE_MEDIAN,60.0,WAIT_45MIN,1.0,0.0,0.0434782608695652,0.0434782608695652,0.6720496894409937,0.6285714285714286,0.3279503105590062,0.2053161400000027,-0.9269999999999924,0.093999999999994,0.7980000000000018,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
233.0,0.1,233.1,LOW_BASELINE,10.0,WAIT_05MIN,1.0,0.0,0.5928571428571429,0.5928571428571429,0.7428571428571429,0.15000000000000002,0.2571428571428571,0.7911508200000018,-0.382000000000005,0.2270000000000038,4.694999999999993,NOT_ISSUED,e1e442abde646a21d6f2724dd33abb2828b1ef80becbf80ec3b7e24be579ef0e
